,ra,dec,Vmag,plx,sy_dist,name
4515,241.62271525200998,-45.17328002381,4.713,31.0627,32.192951675160245,* del Nor                          
4516,294.44715784153993,-4.647640282719999,5.68,31.1168,32.13698066639243,* 42 Aql                           
4517,125.1085828441,57.743279556190004,5.877,31.1333,32.11994873656182,* 30 Lyn                           
4518,143.62024780327,69.83034070608,4.57,31.1546,32.09798874002555,* d UMa                            
4519,355.5116889974933,1.7800421380697222,4.51,31.197,32.05436420168606,* lam Psc                          
4520,300.1481313762862,-72.9105035987675,3.94,31.2593,31.990479633261145,* eps Pav                          
4521,327.53607037820285,17.285694804787223,5.336,31.3091,31.939595836354286,* 13 Peg                           
4522,45.40678699376874,-28.091492720090276,5.85,31.3128,31.93582177256585,* eps For                          
4523,206.8851573333333,49.31326672222222,1.86,31.38,31.86743148502231,* eta UMa                          
4524,351.65233749789996,-52.72157763741,5.522,31.4197,31.827165759061987,* omi Gru                          
4525,318.05713669639994,-40.26936139017,5.83,31.4586,31.787810010617125,HD 201647                          
4526,337.8229225889383,50.28249164252278,3.77,31.4943,31.75177730573469,* alf Lac                          
4527,113.57756941666665,-23.473664999999997,5.09,31.56,31.685678073510775,* n Pup                            
4528,9.831679638429582,30.860983575991945,3.28,31.5735,31.67213010911049,* del And                          
4529,294.39338985810997,-14.30179948568,5.451,31.577,31.668619564873165,HD 184985                          
4530,177.92337025537998,-30.83480742838,5.85,31.6154,31.630154924498818,HD 103026                          
4531,153.68398203349872,-42.12194134188417,3.85,31.6369,31.608659508358908,* q Vel                            
4532,283.87918911358,-16.376635613050002,5.546,31.6856,31.56007776403161,HD 175317                          
4533,37.202060356815416,29.93175793283778,5.901,31.7031,31.54265671180421,* 13 Tri                           
4534,284.6807613102199,-37.10732798126,4.85,31.8084,31.438236440688623,* eps CrA                          
4535,137.19721272947206,26.629115899468612,5.95,32.0163,31.234090135337308,* 75 Cnc                           
4536,353.33157876756997,-77.38533181828001,5.806,32.1023,31.150416013805863,HD 221420                          
4537,330.94766559049,64.62797113084,4.45,32.12,31.133250311332507,* ksi Cep A                        
4538,268.3091068203,6.1014228382799995,5.759,32.256,31.001984126984127,HD 162917                          
4539,271.45203374499994,-30.424089849444446,2.99,32.2697,30.988822331784927,* gam02 Sgr                        
4540,332.0582697083333,-46.96097438888889,1.71,32.29,30.96934035305048,* alf Gru                          
4541,309.3872554166666,14.59508875,3.63,32.33,30.93102381688834,* bet Del                          
4542,250.47376195941996,-19.92436096159,5.559,32.4133,30.851533166940733,HD 150453                          
4543,231.23239085120372,58.966065864404726,3.29,32.5239,30.746620177776965,* iot Dra                          
4544,214.0959100349329,46.08830429435917,4.18,32.5885,30.685671325774425,* lam Boo                          
4545,109.52324549806998,16.54038599479,3.559,32.6068,30.66844952586577,* lam Gem                          
4546,221.5003404565,-25.44317762844,5.11,32.6457,30.63190558021424,* m Hya A                          
4547,194.00693995375292,38.31837643625334,2.88,32.7227,30.559825442277074,* alf02 CVn                        
4548,113.57757357236999,-23.473664656359997,5.77,32.7467,30.53742819887195,* n Pup A                          
4549,234.98559875450997,-59.908335310569996,5.95,32.7558,30.528944492273123,HD 139211                          
4550,113.58023805231997,-23.47489734857,5.795,32.7919,30.49533573839881,* n Pup B                          
4551,21.453964462083334,60.23528402972222,2.68,32.81,30.47851264858275,* del Cas                          
4552,264.3966658270487,-15.39855576361,3.519,32.8828,30.41103555658277,* ksi Ser                          
4553,309.39180071828247,-47.29150144924972,3.11,32.8989,30.39615306286837,* alf Ind                          
4554,163.3278715282354,34.21489213308278,3.83,32.921,30.37574800279457,* 46 LMi                           
4555,312.40736376722,12.54512746605,5.991,33.0028,30.300459354963824,* 15 Del                           
4556,253.35505309731997,-20.415800590619998,5.857,33.016,30.288345044826755,HD 152311                          
4557,319.96662273614993,-53.44942607516,4.483,33.0546,30.252975380128632,* tet Ind                          
4558,307.21506161649995,-17.81368307879,4.93,33.2297,30.093560880778337,* rho Cap A                        
4559,163.37305094077996,-20.13872945562,5.24,33.2327,30.090844258817366,* b03 Hya                          
4560,237.80804705984664,35.65738158087722,4.82,33.3433,29.99103268122831,* kap CrB                          
4561,288.13875572043827,67.66153865705445,3.07,33.3499,29.98509740658893,* del Dra                          
4562,69.40055253787,-2.4735488128500003,5.209,33.439,29.905200514369447,* 51 Eri                           
4563,35.50638209319,-10.77753544788,5.421,33.5081,29.84353037026868,HD 14691                           
4564,163.37356713128622,-58.85317036981778,3.79,33.5225,29.830710716682823,* u Car                            
4565,102.70762907272999,-0.54087985979,5.771,33.5335,29.82092534331341,HD 49933                           
4566,103.90596016133,-20.13649690453,4.664,33.5731,29.785751092392427,* pi. CMa                          
4567,23.428482159039998,-7.0253441116,5.76,33.5829,29.777059158083432,HD 9562                            
4568,253.24190741504995,31.70167300449,5.333,33.6014,29.760664734207506,* 53 Her                           
4569,266.97316912451123,2.707279121899167,3.75,33.6174,29.746500324236848,* gam Oph                          
4570,2.0969161666666665,29.09043111111111,2.06,33.62,29.744199881023203,* alf And                          
4571,112.35692077661457,-7.551236129443333,5.853,33.6335,29.732260989786973,HD 59380                           
4572,102.04772966666665,-61.94138911111111,3.23,33.78,29.603315571343988,* alf Pic                          
4573,330.94772912499997,64.62797577777778,4.29,33.79,29.59455460195324,* ksi Cep                          
4574,229.37853938357497,-58.80120701859055,4.057,33.8205,29.56786564361851,* bet Cir                          
4575,10.89737875,-17.986606305555558,2.01,33.86,29.533372711163615,* bet Cet                          
4576,214.0413740117,51.36723019547,4.75,33.8856,29.511060745567445,* iot Boo                          
4577,103.66099228198792,13.177845317954445,4.715,33.9184,29.48252276050757,* e Gem                            
4578,193.86895235071995,65.43847420237,5.225,33.9667,29.44059917507441,* 8 Dra                            
4579,54.19704345503041,0.5877621366672222,5.9,33.9783,29.430548320545764,HD 22468                           
4580,38.22559126363999,15.03453557633,5.988,34.1525,29.280433350413585,* 29 Ari                           
4581,48.990273860369996,-77.38845401698,5.506,34.2638,29.185320950974493,* iot Hyi                          
4582,233.54459368393245,-10.06453270847,4.62,34.3608,29.102931247235222,* 37 Lib                           
4583,345.87423107535,-34.74941542453,5.124,34.3871,29.080672694120764,* pi. PsA                          
4584,337.20786008668324,-0.02054497232277778,4.49,34.4525,29.02546984979319,* zet01 Aqr                        
4585,337.20787004384533,-0.019964649560277777,4.34,34.507,28.97962732199264,* zet02 Aqr                        
4586,124.63880435555498,-36.65928921661222,4.4,34.5439,28.948671111252636,* q Pup                            
4587,149.42106013695997,41.055631885059995,5.104,34.5809,28.917697341596085,* 19 LMi                           
4588,166.25428253551706,7.3360067025872215,4.62,34.6007,28.90114939871158,* chi Leo                          
4589,70.51450957648,-37.14433024034,5.05,34.6088,28.894385243059567,* bet Cae                          
4590,231.04951580173997,-10.322278854,4.92,34.6222,28.883202107318425,* eps Lib                          
4591,21.91408631466458,45.40668475761833,4.83,34.7332,28.79089746985593,* ome And                          
4592,281.36208741934786,-64.87125966888472,4.767,34.7355,28.788991089807254,HD 172555                          
4593,113.02401215187999,-8.88132645862,5.916,34.8832,28.66709476194844,HD 59984                           
4594,137.21773738365206,51.604647750470555,4.48,34.9307,28.628112233651198,* f UMa                            
4595,281.75514297006,18.181516062220002,4.36,34.9987,28.57248983533674,* 111 Her                          
4596,64.31525469367999,20.57859737949,4.914,35.0804,28.50594634040661,* ome02 Tau                        
4597,336.153689121872,-72.25541339929612,5.29,35.1281,28.467238478596904,* nu. Ind                          
4598,188.67663983669,-44.67301874248,5.76,35.1369,28.46010888837661,HD 109409                          
4599,311.3380385847071,57.579716517845,4.51,35.2337,28.381918447395535,* ups Cep                          
4600,240.0818150656975,-16.53341207649778,5.47,35.2665,28.35552152892972,* 49 Lib                           
4601,303.10779404371,-12.617497527600001,5.85,35.4185,28.233832601606505,* ksi Cap                          
4602,337.2079452083333,-0.019942833333333333,3.65,35.5,28.169014084507044,* zet Aqr                          
4603,173.06683314448998,-29.26330553873,5.671,35.5239,28.15006235238811,* 17 Crt B                         
4604,26.411488008749995,-25.052611737777777,5.31,35.57,28.1135788585887,* eps Scl                          
4605,173.06835202338,-29.26102213136,5.58,35.6037,28.08696848923005,* 17 Crt A                         
4606,308.89520861537994,-60.58174912319,4.745,35.6214,28.073012290364776,* phi01 Pav                        
4607,26.41152938618,-25.0526146816,5.34,35.6418,28.056944374302084,* eps Scl A                        
4608,241.09231412321995,-11.37320740493,5.16,35.6576,28.044512249842946,* ksi Sco A                        
4609,245.99785970199994,61.51420976085,2.74,35.7163,27.998420889061858,* eta Dra                          
4610,91.16708850701998,-45.078915393280006,5.966,35.779,27.94935576734956,HD 41742                           
4611,171.42976914742204,-63.97247704278639,5.17,35.8924,27.861051364634292,HD 99453                           
4612,61.751903974719994,29.00130813185,5.2,35.9319,27.830423662539417,* psi Tau                          
4613,152.52452631848996,-12.815923188960001,5.296,36.0437,27.744099523633814,HD 88215                           
4614,241.09220319117998,-11.37296455868,4.87,36.117,27.68779245230778,* ksi Sco B                        
4615,76.9623953546204,-5.08649698397,2.79,36.2456,27.589555697795042,* bet Eri                          
4616,122.25265382019748,-61.30237386073694,4.742,36.2472,27.588337857820743,* B Car                            
4617,47.04221855624999,40.95564667027778,2.12,36.27,27.570995312930794,* bet Per                          
4618,151.85734320951084,35.24469586678889,4.49,36.3218,27.53167519230875,* 21 LMi                           
4619,224.29582868977997,-4.34645868382,4.49,36.3454,27.513798169782145,* 16 Lib                           
4620,323.71271763191,-20.084260806059998,5.696,36.3561,27.505700556440324,* 37 Cap                           
4621,297.69493257589994,-10.76350929441,5.39,36.4182,27.45879807349073,* 51 Aql                           
4622,315.08951227117996,-51.2653134076,5.761,36.4611,27.42649014977606,HD 199623                          
